Mullet 	n
Mulligatawny 	n
Mullion 	n
Multi- 	comb
Multi-access 	adj
Multicoloured 	adj
Multicultural 	adj
Multidirectional 	adj
Multifarious 	adj
Multiform 	adj
Multilateral 	adj
Multilingual 	adj
Multimillion 	attrib
Multimillionaire 	n
Multiple-choice 	adj
Multiplex 	adj
Multiplicand 	n
Multiplication 	n
Multiplication sign 	n
Multiplication table 	n
Multiplicity 	n
Multiplier 	n
Multiply 	v
Multi-purpose 	attrib
Multiracial 	adj
Multi-storey 	attrib
Multitude 	n
Multitudinous 	adj
Multi-user 	attrib
Mumbo-jumbo 	n
Mummer 	n
Mummery 	n
Mummify 	v
Mumps 	n
Munch 	v
Mundane 	adj
Mung 	n
Municipal 	adj
Municipality 	n
Munificent 	adj
Muniment 	n
Munition 	n
Muon 	n
Murderous 	adj
Murk 	n
Murky 	adj
Murrain 	n
Muscadet 	n
Muscat 	n
Muscatel 	n
Muscle-bound 	adj
Muscle-man 	n
Muscovy duck 	n
Muscular 	adj
Muscular christianity 	n
Muscular dystrophy 	n
Musculature 	n
Museum 	n
Museum piece 	n
Mush 	n
Mushroom cloud 	n
Mushy 	adj
Music 	n
Musical box 	n
Musical chairs 	n
Music centre 	n
Music-hall 	n
Musician 	n
Musicology 	n
Music stand 	n
Music stool 	n
Musk 	n
Musk deer 	n
Musket 	n
Musketeer 	n
Musketry 	n
Musk ox 	n
Muskrat 	n
Musk-rose 	n
Muslin 	n
Musquash 	n
Mussel 	n
Mustache 	n
Mustang 	n
Mustard 	n
Mustard gas 	n
Musty 	adj
Mutable 	adj
Mutagen 	n
Mutate 	v
Mutation 	n
Mutatis mutandis 	adv
Mute button 	n
Mute swan 	n
Mutilate 	v
Mutineer 	n
Mutinous 	adj
Mutt 	n
Mutton 	n
Mutton dressed as lamb 	n
Mutton-head 	n
Mutual 	adj
Muzak 	n
Muzzy 	adj
Mw 	abbr
My 	poss
Myalgia 	n
Mycology 	n
Myna 	n
Myopia 	n
Myrrh 	n
Myrtle 	n
Myself 	pron
Mysterious 	adj
Mystery 	n
Mystery play 	n
Mystery tour 	n
Mystical 	adj
Mystify 	v
Mystique 	n
Myth 	n
Mythology 	n
Myxomatosis 	n
N 	abbr
Na 	symb
Naafi 	abbr
Nab 	v
Nacho 	n
Nacre 	n
Nadir 	n
Naevus 	n
Naff 	adj
Naiad 	n
Nail-file 	n
Nail polish 	n
Naked 	adj
Naked eye 	n
Name-day 	n
Name-dropping 	n
Nameless 	adj
Namely 	adv
Name-plate 	n
Namesake 	n
Nan 	n
Nancy 	n
Nanny 	n
Nano- 	comb
Nape 	n
Naphtha 	n
Naphthalene 	n
Napkin 	n
Nappy 	n
Narcissism 	n
Narcissus 	n
Narcosis 	n
Narrate 	v
Narrow boat 	n
Narrow-minded 	adj
Narwhal 	n
Nasa 	abbr
Nascent 	adj
Nasturtium 	n
Nasty piece of work 	n
Natal 	adj
Nation 	n
National anthem 	n
National curriculum 	n
National debt 	n
National front 	n
National grid 	n
National health 	n
National insurance 	n
Nationalism 	n
Nationality 	n
Nationalize 	v
National park 	n
National service 	n
Nationwide 	adj
Nativity 	n
Nato 	abbr
Natter 	colloq
Natterjack 	n
Natty 	adj
Natural gas 	n
Natural history 	n
Naturalism 	n
Naturalist 	n
Naturalize 	v
Natural law 	n
Naturally 	adv
Natural number 	n
Natural resources 	n
Natural science 	n
Natural selection 	n
Nature 	n
Natured 	adj
Nature reserve 	n
Nature trail 	n
Naturism 	n
Naughty 	adj
Nausea 	n
Nauseate 	v
Nauseous 	adj
Nautical 	adj
Nautical mile 	n
Nautilus 	n
Naval 	adj
Navel 	n
Navel orange 	n
Navigable 	adj
Navigate 	v
Navigation 	n
Navy 	n
Nb 	abbr
Nb 	symb
Ncb 	abbr
Nco 	abbr
Ncp 	abbr
Nd 	symb
Ne 	abbr
Ne 	symb
Neanderthal 	adj
Neap 	n
Near east 	n
Nearly 	adv
Near miss 	n
Nearside 	n
Near-sighted 	adj
Near thing 	n
Neat 	adj
Neaten 	v
Neath 	prep
Nebula 	n
Nebulous 	adj
Nec 	abbr
Necessitate 	v
Necessitous 	adj
Necessity 	n
Neck and neck 	adj
Neckband 	n
Neckerchief 	n
Necklace 	n
Neckline 	n
Necktie 	n
Necro- 	comb
Necromancy 	n
Necrophilia 	n
Necropolis 	n
Necrosis 	n
Nectar 	n
Nectarine 	n
Nedc 	abbr
Neddy 	n
Nee 	adj
Needful 	adj
Needlecord 	n
Needle-point 	n
Needless 	adj
Needlewoman 	n
Needlework 	n
Needs 	adv
Needy 	adj
Nefarious 	adj
Negate 	v
Negation 	n
Negativism 	n
Negligence 	n
Negligible 	adj
Negotiable 	adj
Negotiate 	v
Negress 	n
Negritude 	n
Neighborhood 	n
Neighborly 	adj
Neighbourhood 	n
Neighbourhood watch 	n
Neighbourly 	adj
Nelson 	n
Nematode 	n
Nemesis 	n
Neo- 	comb
Neoclassicism 	n
Neodymium 	n
Neolithic 	adj
Neologism 	n
Neon 	n
Neophyte 	n
Nephew 	n
Nephritic 	adj
Nephritis 	n
Ne plus ultra 	n
Nepotism 	n
Neptunium 	n
Nerd 	n
Nereid 	n
Nerve-cell 	n
Nerve-centre 	n
Nerve gas 	n
Nerveless 	adj
Nerve-racking 	adj
Nervous 	adj
Nervous breakdown 	n
Nervous system 	n
Nervy 	adj
Nescient 	adj
Nest egg 	n
Nestle 	v
Nestling 	n
Netball 	n
Nether 	adj
Nether regions 	n
Net profit 	n
Nett 	var
Netting 	n
Nettle-rash 	n
Neural 	adj
Neuralgia 	n
Neuritis 	n
Neuro- 	comb
Neurology 	n
Neuron 	n
Neurosis 	n
Neurosurgery 	n
Neutralize 	v
Neutrino 	n
Neutron 	n
Neutron bomb 	n
Never 	adv
Nevermore 	adv
Never-never 	n
Nevertheless 	adv
Nevus 	n
New age 	n
New arrival 	n
Newborn 	adj
New broom 	n
Newcomer 	n
Newel 	n
Newfangled 	adj
Newly 	adv
Newly-wed 	n
New mathematics 	n
New moon 	n
New potatoes 	n
News 	n
Newsagent 	n
Newscast 	n
Newscaster 	n
News conference 	n
Newsflash 	n
Newsletter 	n
Newspaper 	n
Newspeak 	n
Newsprint 	n
Newsreader 	n
Newsreel 	n
News room 	n
News-sheet 	n
News-stand 	n
New star 	n
New style 	n
News-vendor 	n
Newsworthy 	adj
Newsy 	adj
Newt 	n
New testament 	n
Newton 	n
New town 	n
New wave 	n
New world 	n
New year 	n
Next-best 	adj
Next door 	adj
Next of kin 	n
Next world 	n
Nexus 	n
Nhs 	abbr
Ni 	abbr
Ni 	symb
Niacin 	n
Nib 	n
Nibs 	n
Nice 	adj
Nicety 	n
Niche 	n
Nickel 	n
Nickel silver 	n
Nickel steel 	n
Nicker 	n
Nick-nack 	var
Nicotine 	n
Nicotinic acid 	n
Nictitate 	v
Nictitating membrane 	n
Niece 	n
Niff 	n
Nifty 	adj
Niggard 	n
Niggardly 	adj
Nigger 	n
Niggle 	v
Nigh 	adv
Night 	n
Nightbird 	n
Nightcap 	n
Nightclub 	n
Nightdress 	n
Nightfall 	n
Nightgown 	n
Nightie 	n
Nightingale 	n
Nightjar 	n
Night-life 	n
Night-light 	n
Night-long 	adj
Nightmare 	n
Night safe 	n
Night school 	n
Nightshade 	n
Nightshirt 	n
Nightspot 	n
Night-time 	n
Night-watchman 	n
Nihilism 	n
Nikkei index 	n
Nil 	n
Nimble 	adj
Nimbus 	n
Nincompoop 	n
Nine 	adj
Ninefold 	adj
Ninepin 	n
Nineteen 	adj
Ninety 	adj
Ninny 	n
Ninth 	adj
Niobium 	n
Nip 	n
Nipper 	n
Nipple 	n
Nippy 	adj
Nirvana 	n
Nissen hut 	n
Nit 	n
Niter 	n
Nit-picking 	n
Nitre 	n
Nitric 	adj
Nitric acid 	n
Nitride 	n
Nitrify 	v
Nitrite 	n
Nitro- 	comb
Nitrogen 	n
Nitroglycerin 	n
Nitroglycerine 	n
Nitrous oxide 	n
Nitty-gritty 	n
Nitwit 	n
Nne 	abbr
Nnw 	abbr
No-ball 	n
Nobble 	v
Nobelium 	n
Nobel prize 	n
Nobility 	n
Noble gas 	n
Nobleman 	n
Noblesse oblige 	n
Noblewoman 	n
No claim bonus 	n
Nocturnal 	adj
Nocturne 	n
Noddle 	n
Noddy 	n
Node 	n
Nodule 	n
Noel 	n
Noggin 	n
No go 	adj
Noh 	n
Noiseless 	adj
Noisome 	adj
Noisy 	adj
Nomad 	n
Nom de plume 	n
Nomen 	n
Nomenclature 	n
Nominal 	adj
Nominalism 	n
Nominal value 	n
Nominate 	v
Nominative 	gram
Nominee 	n
Non-  prefix giving the negative sense of words with which it is	combined
Non-  prefix giving the negative sense of words with which it is	combined
Nonagenarian 	n
Non-aggression 	n
Nonagon 	n
Non-alcoholic 	adj
Non-aligned 	adj
Nonce 	n
Nonce-word 	n
Nonchalant 	adj
Non-com 	n
Non-combatant 	n
Non-commissioned 	adj
Noncommittal 	adj
Non compos mentis 	adj
Non-conductor 	n
Nonconformist 	n
Nonconformity 	n
Non-contributory 	adj
Non-cooperation 	n
Non-drinker 	n
Non-driver 	n
Nonentity 	n
Nones 	n
Nonetheless 	adv
Non-event 	n
Non-existent 	adj
Non-fattening 	adj
Non-ferrous 	adj
Non-fiction 	n
Non-flammable 	adj
Non-interference 	n
Non-intervention 	n
Non-member 	n
Non-nuclear 	adj
Non-observance 	n
Non-operational 	adj
Non-partisan 	adj
Non-party 	adj
Non-payment 	n
Nonplus 	v
Non-profit-making 	adj
Non-proliferation 	n
Non-resistance 	n
Non-returnable 	adj
Non-sectarian 	adj
Nonsense 	n
Non sequitur 	n
Non-slip 	adj
Non-smoker 	n
Non-specialist 	n
Non-specific 	adj
Non-standard 	adj
Non-starter 	n
Non-stick 	adj
Non-swimmer 	n
Non-toxic 	adj
Non-transferable 	adj
Non-u 	adj
Non-union 	adj
Non-verbal 	adj
Non-violence 	n
Non-voting 	adj
Nook 	n
Noon 	n
Noonday 	n
No one 	n
Nor 	conj
Norfolk jacket 	n
Norm 	n
Normal distribution 	n
Normalize 	v
Normally 	adv
Norman conquest 	n
Norman french 	n
Normative 	adj
Norn 	n
Northbound 	adj
North country 	n
North-east 	n
Northeaster 	n
North-easterly 	adj
North-eastern 	adj
Northern 	adj
Northerner 	n
Northern hemisphere 	n
Northern lights 	n
Northman 	n
North-north-east 	n
North-north-west 	n
North pole 	n
North star 	n
North-west 	n
Northwester 	n
North-westerly 	adj
North-western 	adj
Nosebag 	n
Noseband 	n
Nosebleed 	n
Nosegay 	n
Nose-to-tail 	adj
Nosh-up 	n
Nostalgia 	n
Nostril 	n
Nostrum 	n
Nosy 	adj
Nosy parker 	n
Not 	adv
Notary 	n
Notation 	n
Notebook 	n
Notecase 	n
Notelet 	n
Notepaper 	n
Noteworthy 	adj
Nothingness 	n
Noticeable 	adj
Notice-board 	n
Notifiable 	adj
Notify 	v
Notion 	n
Notional 	adj
Notorious 	adj
Nougat 	n
Nought 	n
Noughts and crosses 	n
Noun 	n
Nourish 	v
Nourishment 	n
Nous 	n
Nouveau riche 	n
Nouvelle cuisine 	n
Nova 	n
Novelette 	n
Novelist 	n
Novella 	n
Novelty 	n
November 	n
Novena 	n
Novice 	n
Noviciate 	n
No-win 	attrib
Nowt 	n
Noxious 	adj
Nozzle 	n
Np 	symb
Ns 	abbr
Nspcc 	abbr
Nsw 	abbr
Nt 	abbr
Nu 	n
Nuance 	n
Nub 	n
Nubile 	adj
Nuclear 	adj
Nuclear bomb 	n
Nuclear energy 	n
Nuclear family 	n
Nuclear fission 	n
Nuclear fuel 	n
Nuclear fusion 	n
Nuclear physics 	n
Nuclear power 	n
Nuclear reactor 	n
Nuclear weapon 	n
Nucleic acid 	n
Nucleon 	n
Nucleus 	n
Nudist 	n
Nugatory 	adj
Nugget 	n
Nuisance 	n
Nuke 	colloq
Null 	adj
Nullify 	v
Number crunching 	n
Numberless 	adj
Number-plate 	n
Numerable 	adj
Numerate 	adj
Numeration 	n
Numerator 	n
Numerical 	adj
Numerology 	n
Numerous 	adj
Numinous 	adj
Numismatic 	adj
Numismatics 	n
Numskull 	n
Nun 	n
Nuncio 	n
Nunnery 	n
Nurd 	var
Nurseling 	var
Nursemaid 	n
Nursery 	n
Nurseryman 	n
Nursery rhyme 	n
Nursery school 	n
Nursery slopes 	n
Nursing home 	n
Nursling 	n
Nut 	n
Nutcase 	n
Nutcracker 	n
Nuthatch 	n
Nutmeg 	n
Nutria 	n
Nutriment 	n
Nutrition 	n
Nutritious 	adj
Nutritive 	adj
Nuts 	predic
Nuts and bolts 	n
Nutshell 	n
Nutter 	n
Nutty 	adj
Nux vomica 	n
Nuzzle 	v
Nw 	abbr
Ny 	abbr
Nylon 	n
Nymph 	n
Nympho 	n
Nymphomania 	n
Nz 	abbr
Oaf 	n
Oak 	n
Oak-apple 	n
Oakum 	n
Oap 	abbr
Oar 	n
Oarsman 	n
Oasis 	n
Oast 	n
Oast-house 	n
Oat 	n
Oatcake 	n
Oath 	n
Oatmeal 	n
Oau 	abbr
Ob 	abbr
Obbligato 	n
Obdurate 	adj
Obe 	abbr
Obedient 	adj
Obeisance 	n
Obelisk 	n
Obelus 	n
Obese 	adj
Obey 	v
Obfuscate 	v
Obituary 	n
Objectify 	v
Objection 	n
Objectionable 	adj
Object-lesson 	n
Oblate 	adj
Oblation 	n
Obligate 	v
Obligation 	n
Obligatory 	adj
Oblige 	v
Obliging 	adj
Obliterate 	v
Oblivion 	n
Oblivious 	adj
Obloquy 	n
Obnoxious 	adj
Oboe 	n
Obscene 	adj
Obscurantism 	n
Obsequies 	n
Obsequious 	adj
Observance 	n
Observant 	adj
Observation 	n
Observatory 	n
Observe 	v
Observer 	n
Obsess 	v
Obsession 	n
Obsidian 	n
Obsolescent 	adj
Obsolete 	adj
Obstacle 	n
Obstetrician 	n
Obstetrics 	n
Obstinate 	adj
Obstreperous 	adj
Obstruct 	v
Obstruction 	n
Obstructive 	adj
Obtain 	v
Obtrude 	v
Obtrusive 	adj
Obtuse 	adj
Obverse 	n
Obviate 	v
Obvious 	adj
Oc 	abbr
Ocarina 	n
Occasional 	adj
Occasional table 	n
Occident 	n
Occiput 	n
Occlude 	v
Occult 	adj
Occupant 	n
Occupation 	n
Occupational 	adj
Occupational therapy 	n
Occupier 	n
Occupy 	v
Occur 	v
Occurrence 	n
Ocean 	n
Ocean-going 	adj
Oceanography 	n
Ocelot 	n
Ocher 	n
Ochre 	n
Octa- 	comb
Octagon 	n
Octahedron 	n
Octane 	n
Octane number 	n
Octave 	n
Octavo 	n
Octet 	n
Octo- 	comb
October 	n
Octogenarian 	n
Octopus 	n
Ocular 	adj
Oculist 	n
Odd 	adj
Oddball 	n
Oddity 	n
Odd man out 	n
Oddment 	n
Odds 	n
Odds and ends 	n
Ode 	n
Odious 	adj
Odium 	n
Odometer 	n
Odor 	n
Odoriferous 	adj
Odour 	n
Odyssey 	n
Oecd 	abbr
Oedema 	n
Oedipus complex 	n
Oesophagus 	n
Oestrogen 	n
Oestrus 	n
Of 	prep
Offal 	n
Off-centre 	adj
Off chance 	n
Off colour 	predic
Offcut 	n
Off-day 	n
Offence 	n
Offend 	v
Offense 	n
Offering 	n
Offertory 	n
Office 	n
Officer 	n
Officialese 	n
Official secrets 	n
Officiate 	v
Officious 	adj
Offing 	n
Off-key 	adj
Off-licence 	n
Offload 	v
Off-peak 	adj
Off-piste 	adj
Offprint 	n
Offscreen 	adj
Off-season 	n
Offshoot 	n
Offshore 	adj
Offspring 	n
Off-stage 	adj
Off-street 	adj
Off-the-wall 	adj
Off white 	adj
Oft 	adv
Often 	adv
Oft-times 	adv
Ogee 	n
Ogive 	n
Ogre 	n
Oh 	int
Ohm 	n
Ohms 	abbr
Oho 	int
Ohp 	abbr
Oi 	int
Oilcake 	n
Oilcan 	n
Oilcloth 	n
Oil-colour 	var
Oiled 	adj
Oilfield 	n
Oil-fired 	adj
Oil of turpentine 	n
Oil-paint 	n
Oil rig 	n
Oilskin 	n
Oil slick 	n
Oilstone 	n
Oil well 	n
Oily 	adj
Ointment 	n
Okapi 	n
Okay 	var
Okra 	n
Old 	adj
Old age 	n
Old-age pension 	n
Old bill 	n
Old boy 	n
Old boy network 	n
Old country 	n
Olden 	attrib
Old-fashioned 	adj
Old girl 	n
Old glory 	n
Old gold 	adj
Old guard 	n
Old hand 	n
Old hat 	adj
Oldie 	n
Old lady 	n
Old maid 	n
Old man 	n
Old master 	n
Old nick 	n
Old norse 	n
Old school 	n
Old school tie 	n
Old soldier 	n
Old style 	n
Old testament 	n
Old-time 	attrib
Old timer 	var
Old woman 	n
Old world 	n
Old year 	n
Oleaginous 	adj
Oleander 	n
O level 	n
Olfactory 	adj
Oligarch 	n
Oligarchy 	n
Olive branch 	n
Olive green 	adj
Olive oil 	n
Olivine 	n
Olympiad 	n
Olympic games 	n
Om 	abbr
Ombudsman 	n
Omega 	n
Omelette 	n
Omicron 	n
Ominous 	adj
Omission 	n
Omit 	v
Omni- 	comb
Omnipotent 	adj
Omnipresent 	adj
Omniscient 	adj
Omnivorous 	adj
Onanism 	n
Onc 	abbr
Once-over 	n
Oncogene 	n
Oncology 	n
Oncoming 	adj
Ond 	abbr
One another 	pron
One-armed bandit 	n
One-horse 	attrib
One-horse race 	n
One-liner 	n
One-man 	attrib
Oneness 	n
One-night stand 	n
Onerous 	adj
Oneself 	pron
One-sided 	adj
One-time 	attrib
One-to-one 	adj
One-track mind 	n
One-up 	adj
One-way 	adj
Ongoing 	adj
Onion 	n
Onlooker 	n
Only too 	adv
Onomatopoeia 	n
Onrush 	n
Onscreen 	adj
Onset 	n
Onshore 	adj
Onside 	adj
Onslaught 	n
On-street 	adj
Onto 	prep
Ontology 	n
Onus 	n
Onyx 	n
Oodles 	n
Ooh 	int
Oolite 	n
Oompah 	n
Oomph 	n
Oops 	int
Op 	n
Opacity 	n
Opal 	n
Opalescent 	adj
Opaline 	adj
Opaque 	adj
Op art 	n
Opec 	abbr
Open air 	n
Open-and-shut 	adj
Open book 	n
Opencast 	adj
Open college 	n
Open day 	n
Open-door 	attrib
Open-ended 	adj
Opener 	n
Open-handed 	adj
Open-hearted 	adj
Open-heart surgery 	n
Open house 	n
Opening-time 	n
Open letter 	n
Openly 	adv
Open-minded 	adj
Open-mouthed 	adj
Open-plan 	adj
Open prison 	n
Open question 	n
Open sandwich 	n
Open sea 	n
Open secret 	n
Open society 	n
Open university 	n
Open verdict 	n
Openwork 	n
Operable 	adj
Opera-glasses 	n
Opera-house 	n
Operate 	v
Operatic 	adj
Operatics 	n
Operating system 	n
Operating theatre 	n
Operation 	n
Operational 	adj
Operational research 	n
Operations research 	n
Operator 	n
Operculum 	n
Operetta 	n
Ophthalmia 	n
Ophthalmic 	adj
Ophthalmic optician 	n
Ophthalmology 	n
Ophthalmoscope 	n
Opine 	v
Opinion 	n
Opinionated 	adj
Opinion poll 	n
Opium 	n
Opossum 	n
Opponent 	n
Opportune 	adj
Opportunism 	n
Opportunity 	n
Opposable 	adj
Oppose 	v
Opposite number 	n
Opposite sex 	n
Opposition 	n
Oppress 	v
Oppressive 	adj
Opprobrious 	adj
Opprobrium 	n
Oppugn 	v
Opt 	v
Optative 	gram
Optic 	adj
Optical 	adj
Optical art 	n
Optical fibre 	n
Optical illusion 	n
Optician 	n
Optics 	n
Optimal 	adj
Optimism 	n
Optimize 	v
Option 	n
Optional 	adj
Optional extra 	n
Opulent 	adj
Opus 	n
Oracle 	n
Orangeade 	n
Orangeman 	n
Orangery 	n
Orang-utan 	n
Oration 	n
Orator 	n
Oratorio 	n
Oratory 	n
Orb 	n
Orbicular 	adj
Orbital 	adj
Orca 	n
Orchard 	n
Orchestra 	n
Orchestrate 	v
Orchid 	n
Ordain 	v
Ordeal 	n
Order in council 	n
Orderly room 	n
Order of the day 	n
Order-paper 	n
Ordinal 	n
Ordinance 	n
Ordinand 	n
Ordinary level 	n
Ordinary seaman 	n
Ordinate 	n
Ordination 	n
Ordnance 	n
Ordnance survey 	n
Ordure 	n
Ore 	n
Oregano 	n
Organ 	n
Organdie 	n
Organ-grinder 	n
Organic 	adj
Organic chemistry 	n
Organism 	n
Organist 	n
Organization 	n
Organize 	v
Organ-loft 	n
Organza 	n
Orgy 	n
Oriel 	n
Orientate 	v
Orientation 	n
Orienteering 	n
Orifice 	n
Origami 	n
Origan 	n
Origin 	n
Original sin 	n
Originate 	v
Oriole 	n
Ormolu 	n
Ornate 	adj
Ornithology 	n
Orotund 	adj
Orphanage 	n
Orrery 	n
Orris 	n
Orris root 	n
Ortho- 	comb
Orthodontics 	n
Orthodox 	adj
Orthodox church 	n
Orthography 	n
Orthopaedics 	n
Orthopedics 	n
Ortolan 	n
Os 	abbr
Os 	symb
Oscar 	n
Oscillate 	v
Oscillo- 	comb
Oscilloscope 	n
Osier 	n
Osmium 	n
Osmosis 	n
Osprey 	n
Osseous 	adj
Ossicle 	n
Ossify 	v
Ostensible 	adj
Ostensive 	adj
Ostentation 	n
Osteo- 	comb
Osteoarthritis 	n
Osteopathy 	n
Osteoporosis 	n
Ostler 	n
Ostracize 	v
Ostrich 	n
Ot 	abbr
Other day 	n
Other half 	n
Other woman 	n
Other-worldly 	adj
Otiose 	adj
Ott 	abbr
Otter 	n
Ou 	abbr
Oubliette 	n
Ouch 	int
Ought 	v
Ouija 	n
Ounce 	n
Our 	poss
Our father 	n
Our lady 	n
Our lord 	n
Ours 	poss
Ourself 	pron
Ourselves 	pron
Ousel 	var
Oust 	v
Outage 	n
Out and about 	adj
Outback 	n
Outbalance 	v
Outbid 	v
Outboard motor 	n
Outbreak 	n
Outbuilding 	n
Outburst 	n
Outclass 	v
Outcome 	n
Outcrop 	n
Outcry 	n
Outdated 	adj
Outdistance 	v
Outdo 	v
Outdoor 	attrib
Outer 	adj
Outer space 	n
Outface 	v
Outfall 	n
Outfield 	n
Outfit 	n
Outfitter 	n
Outflank 	v
Outflow 	n
Outfox 	v
Outgrow 	v
Outgrowth 	n
Outhouse 	n
Outing 	n
Outlandish 	adj
Outlast 	v
Outlay 	n
Outlet 	n
Outlive 	v
Outlook 	n
Outlying 	adj
Outmaneuver 	v
Outmanoeuvre 	v
Outmatch 	v
Outmoded 	adj
Outnumber 	v
Out of doors 	adj
Out of it 	predic
Outpace 	v
Outpatient 	n
Outplacement 	n
Outpost 	n
Outpouring 	n
Outrageous 	adj
Outrank 	v
Outrider 	n
Outrigger 	n
Outrun 	v
Outsell 	v
Outset 	n
Outshine 	v
Outside broadcast 	n
Outside interest 	n
Outsider 	n
Outside world 	n
Outsize 	adj
Outskirts 	n
Outsmart 	v
Outspoken 	adj
Outstanding 	adj
Outstation 	n
Outstay 	v
Outstretched 	adj
Outstrip 	v
Out-take 	n
Out-tray 	n
Outvote 	v
Outward bound 	adj
Outwardness 	n
Outwards 	var
Outweigh 	v
Outwit 	v
Outwork 	n
Ouzel 	n
Ouzo 	n
Ova 	pl
Ovary 	n
Ovation 	n
Oven 	n
Ovenproof 	adj
Oven-ready 	adj
Ovenware 	n
Over-abundance 	n
Overact 	v
Over-active 	adj
Overambitious 	adj
Over-anxious 	adj
Overarm 	adj
Overawe 	v
Overbalance 	v
Overbear 	v
Overblown 	adj
Overboard 	adv
Overbook 	v
Overborne  past	part
Overburden 	v
Overcast 	adj
Overcautious 	adj
Overcharge 	v
Overcoat 	n
Overcome 	v
Overcompensate 	v
Overconfident 	adj
Overcook 	v
Overcrowd 	v
Overdevelop 	v
Overdo 	v
Overdose 	n
Overdraft 	n
Overdraw 	v
Overdress 	v
Overdrive 	n
Overdue 	adj
Overeager 	adj
Overeat 	v
Overemphasize 	v
Overenthusiasm 	n
Overexcite 	v
Overexert 	v
Overexpose 	v
Overfeed 	v
Overfill 	v
Overfish 	v
Overfly 	v
Overfond 	adj
Overfull 	adj
Overground 	adj
Overgrown 	adj
Overhead projector 	n
Overhear 	v
Overheat 	v
Overindulge 	v
Overjoyed 	adj
Overkill 	n
Overland 	adj
Over-large 	adj
Overleaf 	adv
Overlie 	v
Over-long 	adj
Overlook 	v
Overlord 	n
Overly 	adv
Overman 	v
Over-particular 	adj
Overpass 	n
Overpay 	v
Overplay 	v
Overpopulated 	adj
Overpower 	v
Overprice 	v
Overproduce 	v
Overprotective 	adj
Overqualified 	adj
Overrate 	v
Overreach 	v
Overreact 	v
Overrider 	n
Overripe 	adj
Overrule 	v
Overrun 	v
Oversee 	v
Over-sensitive 	adj
Oversew 	v
Oversexed 	adj
Overshadow 	v
Overshoe 	n
Overshoot 	v
Oversight 	n
Oversimplify 	v
Oversize 	adj
Oversleep 	v
Overspecialize 	v
Overspend 	v
Overspill 	n
Overspread 	v
Overstate 	v
Overstay 	v
Overstep 	v
Overstock 	v
Overstrain 	v
Overstretch 	v
Overstrung 	adj
Overstuffed 	adj
Oversubscribe 	v
Overt 	adj
Overtake 	v
Overtax 	v
Over-the-top 	adj
Overtone 	n
Overture 	n
Overturn 	v
Overview 	n
Overweening 	adj
Overwhelm 	v
Overwhelming 	adj
Overwind 	v
Overwrought 	adj
Ovi- 	comb
Oviduct 	n
Oviform 	adj
Ovine 	adj
Oviparous 	adj
Ovoid 	adj
Ovulate 	v
Ovule 	n
Ovum 	n
Ow 	int
Owe 	v
Owing 	predic
Owl 	n
Owlet 	n
Own brand 	n
Owner 	n
Owner-occupier 	n
Own goal 	n
Owt 	n
Ox 	n
Oxalic acid 	n
Oxbow 	n
Oxbridge 	n
Oxen 	pl
Ox-eye daisy 	n
Oxfam 	abbr
Oxford blue 	adj
Oxhide 	n
Oxidation 	n
Oxide 	n
Oxidize 	v
Oxon 	abbr
Oxtail 	n
Oxyacetylene 	adj
Oxygen 	n
Oxygenate 	v
Oxygen tent 	n
Oxymoron 	n
Oyez 	int
Oyster-catcher 	n
Oyster white 	adj
Oz 	abbr
Ozone 	n
Ozone-friendly 	adj
Ozone layer 	n
P 	abbr
Pa 	abbr
Pa 	symb
Pa 	n
Pabulum 	n
Pace bowler 	n
Pacemaker 	n
Pace-setter 	n
Pachyderm 	n
Pacifier 	n
Pacifism 	n
Pacify 	v
Package holiday 	n
Packaging 	n
Packed lunch 	n
Packed out 	adj
Packer 	n
Packet 	n
Packhorse 	n
Pack ice 	n
Packing 	n
Packthread 	n
Pact 	n
Padded cell 	n
Padding 	n
Paddle-boat 	n
Paddle-wheel 	n
Paddock 	n
Paddy 	n
Padre 	n
Paean 	n
Paederast 	var
Paederasty 	var
Paediatrics 	n
Paedo- 	comb
Paedophile 	n
Paedophilia 	n
Paella 	n
Paeony 	var
Pageant 	n
Pageantry 	n
Page-boy 	n
Pager 	n
Paginate 	v
Pagoda 	n
Pah 	int
Paid  past and past	part
Paid-up 	adj
Pail 	n
Painful 	adj
Painkiller 	n
Painless 	adj
Painstaking 	adj
Paintbox 	n
Paintbrush 	n
Painted lady 	n
Painterly 	adj
Painting 	n
Paint shop 	n
Paintwork 	n
Painty 	adj
Pair of scales 	n
Paisley 	n
Pajamas 	n
Paki 	n
Palace 	n
Palace revolution 	n
Palaeo- 	comb
Palaeography 	n
Palaeolithic 	adj
Palaeontology 	n
Palais 	n
Palanquin 	n
Palatable 	adj
Palate 	n
Palatial 	adj
Palatinate 	n
Palatine 	adj
Palaver 	n
Paleface 	n
Paleo- 	comb
Paleography 	n
Paleolithic 	adj
Paleontology 	n
Palette 	n
Palette-knife 	n
Palimony 	n
Palimpsest 	n
Palindrome 	n
Paling 	n
Palladium 	n
Pallbearer 	n
Palliasse 	n
Palliate 	v
Pallid 	adj
Pallor 	n
Pally 	adj
Palmate 	adj
Palmetto 	n
Palmistry 	n
Palm oil 	n
Palm sunday 	n
Palmy 	adj
Palomino 	n
Palpable 	adj
Palpate 	v
Palpitate 	v
Palpitation 	n
Paltry 	adj
